,customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age
2223,2224,Female,3,1998-08-18,Budget/Accounting Analyst III,Retail,High Net Worth,N,Yes,4,19
2224,2225,Female,45,1988-04-02,Occupational Therapist,Health,Affluent Customer,N,No,19,29
2225,2226,Female,10,1955-07-22,Biostatistician II,Entertainment,Mass Customer,N,No,11,62
2226,2227,Male,45,1976-07-16,Systems Administrator I,Property,Affluent Customer,N,Yes,9,41
2227,2228,Female,12,1956-03-09,Geological Engineer,Manufacturing,High Net Worth,N,No,9,61
2228,2229,Female,76,1959-04-10,Cost Accountant,Financial Services,Affluent Customer,N,Yes,7,58
2229,2230,Female,53,1977-12-22,,,Mass Customer,N,No,19,40
2230,2231,Female,68,1959-09-25,Accounting Assistant II,,Mass Customer,N,No,13,58
2231,2232,Male,69,1990-05-07,Help Desk Technician,,Mass Customer,N,Yes,11,27
2232,2233,Female,49,1973-09-04,Sales Associate,,Mass Customer,N,Yes,8,44
2233,2234,Male,48,1986-09-09,Electrical Engineer,Manufacturing,Mass Customer,N,No,18,31
2234,2235,Female,75,1979-10-02,Social Worker,Health,Affluent Customer,N,No,16,38
2235,2236,Male,0,1968-04-16,Data Coordiator,Manufacturing,Affluent Customer,N,Yes,13,49
2236,2237,Female,83,1969-06-26,,,Mass Customer,N,Yes,9,48
2237,2238,Female,96,1978-09-14,Director of Sales,Retail,Mass Customer,N,Yes,14,39
2238,2239,Female,0,1960-01-11,Associate Professor,Property,High Net Worth,N,Yes,8,57
2239,2240,Male,4,1969-07-25,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16,48
2240,2241,Male,45,1975-02-23,Paralegal,Financial Services,High Net Worth,N,No,10,42
2241,2242,Female,25,1977-09-24,VP Sales,,Mass Customer,N,Yes,21,40
2242,2243,Female,76,1976-08-28,Business Systems Development Analyst,,Affluent Customer,N,Yes,7,41
2243,2244,Male,97,1972-05-10,Software Test Engineer III,Manufacturing,Mass Customer,N,No,5,45
2244,2245,Female,11,1980-04-21,Marketing Manager,Argiculture,Mass Customer,N,No,3,37
2245,2246,Male,16,1979-01-24,Database Administrator III,,Mass Customer,N,Yes,13,38
2246,2247,Female,17,1995-01-20,Teacher,Retail,High Net Worth,N,Yes,1,22
2247,2248,Female,33,1996-05-23,Software Engineer I,Manufacturing,Mass Customer,N,No,1,21
2248,2249,Female,7,1996-11-11,,Financial Services,Mass Customer,N,No,5,21
2249,2250,Male,72,1992-06-26,,Telecommunications,High Net Worth,N,No,7,25
2250,2251,Male,68,1959-08-19,,Property,High Net Worth,N,No,19,58
2252,2253,Female,28,1959-02-08,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13,58
2253,2254,Female,36,1955-10-21,Programmer Analyst II,Health,Affluent Customer,N,No,18,62
2254,2255,Male,92,1992-07-11,Dental Hygienist,Health,Affluent Customer,N,Yes,5,25
2255,2256,Female,28,1978-02-26,Marketing Manager,Retail,Mass Customer,N,No,15,39
2256,2257,Male,27,1977-10-13,Librarian,Entertainment,Mass Customer,N,No,15,40
2257,2258,Female,63,1974-03-21,Account Executive,Retail,High Net Worth,N,No,7,43
2258,2259,Female,83,1999-07-02,Environmental Specialist,,Affluent Customer,N,No,2,18
2259,2260,Male,38,1967-02-09,Administrative Assistant IV,Argiculture,High Net Worth,N,No,11,50
2260,2261,Male,81,1980-09-21,Account Representative II,Health,Mass Customer,N,Yes,13,37
2261,2262,Female,90,1984-04-21,Pharmacist,Health,Mass Customer,N,Yes,2,33
2262,2263,Female,79,1987-02-06,Professor,Argiculture,Mass Customer,N,Yes,21,30
2263,2264,Female,18,1972-07-17,Occupational Therapist,Health,Affluent Customer,N,No,9,45
2264,2265,Male,55,1980-07-29,,Property,Mass Customer,N,Yes,5,37
2265,2266,Male,74,1998-10-11,,Retail,High Net Worth,N,No,1,19
2266,2267,Female,78,1964-04-28,Business Systems Development Analyst,,Affluent Customer,N,No,14,53
2267,2268,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19,52
2268,2269,Female,33,1989-11-11,Product Engineer,,Mass Customer,N,No,9,28
2269,2270,Male,50,1966-09-28,Information Systems Manager,Retail,Affluent Customer,N,No,9,51
2270,2271,Male,96,1974-03-26,,Telecommunications,Mass Customer,N,Yes,18,43
2271,2272,Female,82,1994-12-21,Internal Auditor,Manufacturing,Mass Customer,N,No,1,23
2272,2273,Female,71,1964-08-04,Assistant Professor,,Mass Customer,N,Yes,9,53
2273,2274,Female,15,1979-11-26,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,13,38
2274,2275,Female,77,1992-07-19,Human Resources Assistant II,Financial Services,High Net Worth,N,Yes,8,25
2275,2276,Female,90,1985-10-06,Desktop Support Technician,,Mass Customer,N,Yes,12,32
2276,2277,Female,44,1963-08-22,Cost Accountant,Financial Services,High Net Worth,N,Yes,7,54
2277,2278,Male,11,1977-09-25,Product Engineer,Health,Affluent Customer,N,Yes,8,40
2278,2279,Male,42,1979-03-19,Human Resources Assistant II,Health,Mass Customer,N,No,3,38
2279,2280,Female,93,1960-11-18,Budget/Accounting Analyst I,,Mass Customer,N,No,9,57
2280,2281,Female,56,1989-05-10,,,High Net Worth,N,Yes,14,28
2281,2282,Male,81,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7,60
2282,2283,Male,44,1954-02-08,Software Consultant,,High Net Worth,N,No,16,63
2283,2284,Female,83,1974-02-16,Staff Accountant IV,Telecommunications,High Net Worth,N,No,14,43
2284,2285,Female,71,1973-10-27,Quality Control Specialist,Health,High Net Worth,N,No,5,44
2285,2286,Female,20,1995-06-02,Staff Scientist,Manufacturing,High Net Worth,N,No,5,22
2286,2287,Female,53,1974-04-22,Human Resources Assistant I,Telecommunications,High Net Worth,N,No,20,43
2287,2288,Male,63,1964-05-04,Staff Scientist,Manufacturing,High Net Worth,N,No,8,53
2288,2289,Female,97,1980-09-25,Research Nurse,Health,Affluent Customer,N,Yes,13,37
2289,2290,Male,18,1981-03-10,Account Executive,Manufacturing,Mass Customer,N,Yes,5,36
2290,2291,Male,67,1971-04-13,Accountant IV,Manufacturing,Affluent Customer,N,Yes,4,46
2291,2292,Female,17,1998-06-02,Research Nurse,Health,Mass Customer,N,Yes,2,19
2292,2293,Female,70,1958-03-07,Financial Advisor,Financial Services,Affluent Customer,N,No,16,59
2293,2294,Male,25,1987-06-16,Associate Professor,Manufacturing,Mass Customer,N,No,21,30
2295,2296,Female,16,2002-01-01,Geologist IV,Retail,Affluent Customer,N,No,1,15
2296,2297,Female,16,1971-11-27,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,19,46
2297,2298,Male,64,1997-10-28,Environmental Tech,Property,Mass Customer,N,Yes,5,20
2298,2299,Male,11,1986-10-21,Computer Systems Analyst I,Property,High Net Worth,N,Yes,7,31
2299,2300,Male,20,1998-09-26,,Financial Services,Mass Customer,N,Yes,3,19
2300,2301,Male,66,1966-10-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,19,51
2301,2302,Female,43,1999-01-09,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,4,18
2302,2303,Male,22,1993-04-13,Database Administrator IV,Retail,Mass Customer,N,Yes,4,24
2303,2304,Female,65,1957-06-01,,,Mass Customer,N,Yes,11,60
2304,2305,Female,91,1984-07-09,Chief Design Engineer,Financial Services,Affluent Customer,N,Yes,13,33
2305,2306,Female,98,1960-04-19,Paralegal,Financial Services,High Net Worth,N,Yes,9,57
2306,2307,Female,57,1978-06-28,Desktop Support Technician,Retail,High Net Worth,N,Yes,13,39
2307,2308,Female,52,1963-03-19,Paralegal,Financial Services,Mass Customer,N,Yes,17,54
2308,2309,Male,40,1985-01-13,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,14,32
2309,2310,Male,12,1970-02-10,Executive Secretary,,High Net Worth,N,Yes,11,47
2310,2311,Female,49,1989-02-15,Design Engineer,Health,Mass Customer,N,No,16,28
2311,2312,Female,72,1979-08-10,Assistant Manager,Manufacturing,Mass Customer,N,No,18,38
2312,2313,Female,54,1966-07-10,Chemical Engineer,Manufacturing,Mass Customer,N,No,12,51
2313,2314,Male,59,1993-12-22,Registered Nurse,Health,High Net Worth,N,Yes,7,24
2314,2315,Male,25,1994-03-01,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,8,23
2315,2316,Male,79,1978-03-21,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,11,39
2316,2317,Male,97,1976-12-07,Tax Accountant,Health,Mass Customer,N,Yes,16,41
2317,2318,Female,30,1988-03-01,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,6,29
2318,2319,Male,63,1985-05-03,Librarian,Entertainment,High Net Worth,N,No,18,32
2319,2320,Female,14,1965-12-21,Senior Developer,Manufacturing,Affluent Customer,N,No,16,52
2320,2321,Female,27,1980-03-25,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,20,37
2321,2322,Male,72,1992-05-24,Biostatistician III,Health,Mass Customer,N,Yes,2,25
2322,2323,Male,2,1988-04-30,Desktop Support Technician,Property,High Net Worth,N,No,13,29
2323,2324,Male,44,1966-08-05,Sales Associate,Manufacturing,Mass Customer,N,Yes,16,51
2324,2325,Male,50,1964-01-06,Database Administrator IV,Retail,High Net Worth,N,Yes,12,53
2325,2326,Male,64,1966-06-22,Programmer Analyst I,Retail,High Net Worth,N,No,14,51
2326,2327,Female,19,1963-04-05,Budget/Accounting Analyst II,,Affluent Customer,N,No,6,54
2327,2328,Male,63,1986-06-03,Dental Hygienist,Health,Mass Customer,N,Yes,8,31
2328,2329,Female,7,1957-12-19,Computer Systems Analyst II,IT,Affluent Customer,N,No,20,60
2329,2330,Female,5,1990-01-17,Account Coordinator,Property,Mass Customer,N,No,9,27
2330,2331,Female,48,1963-04-11,Database Administrator III,Financial Services,Mass Customer,N,Yes,10,54
2331,2332,Male,99,1977-04-20,Developer III,Property,High Net Worth,N,Yes,10,40
2332,2333,Male,82,1966-04-19,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10,51
2333,2334,Male,30,1996-03-16,Food Chemist,Health,Affluent Customer,N,No,5,21
2335,2336,Male,59,1978-01-19,Dental Hygienist,Health,Affluent Customer,N,No,17,39
2336,2337,Female,47,2000-01-11,Programmer Analyst II,Health,Mass Customer,N,No,1,17
2337,2338,Female,13,1986-11-28,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5,31
2338,2339,Male,3,1958-12-28,Web Designer II,Property,Affluent Customer,N,Yes,16,59
2339,2340,Male,33,1978-03-29,Research Assistant IV,Health,Mass Customer,N,Yes,16,39
2341,2342,Female,87,1999-09-17,,,Mass Customer,N,No,2,18
2342,2343,Male,6,1959-03-24,Nurse Practicioner,Argiculture,High Net Worth,N,Yes,5,58
2343,2344,Male,93,1993-03-04,Nurse,Financial Services,Mass Customer,N,Yes,7,24
2344,2345,Female,50,1986-07-15,Systems Administrator I,Retail,Affluent Customer,N,Yes,3,31
2345,2346,Male,89,1979-09-16,Information Systems Manager,,Mass Customer,N,Yes,4,38
2346,2347,Female,79,1957-03-04,Programmer Analyst I,,High Net Worth,N,No,11,60
2347,2348,Female,2,1957-11-07,Web Designer IV,Manufacturing,Mass Customer,N,No,16,60
2348,2349,Female,23,1979-03-05,Executive Secretary,Telecommunications,High Net Worth,N,No,3,38
2349,2350,Female,32,1959-03-17,Nurse Practicioner,,Mass Customer,N,Yes,14,58
2350,2351,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10,25
2351,2352,Female,76,1971-10-22,Statistician II,,Mass Customer,N,Yes,13,46
2352,2353,Male,93,1978-12-27,Health Coach IV,Health,Affluent Customer,N,Yes,12,39
2353,2354,Female,99,1958-12-19,Product Engineer,Retail,Mass Customer,N,No,17,59
2354,2355,Male,87,1993-12-19,Operator,Manufacturing,Mass Customer,N,Yes,4,24
2355,2356,Female,58,1994-12-17,Geological Engineer,Manufacturing,Affluent Customer,N,No,3,23
2356,2357,Female,39,1962-10-15,Civil Engineer,Manufacturing,Mass Customer,N,No,6,55
2357,2358,Male,26,1959-05-01,Senior Sales Associate,Retail,High Net Worth,N,Yes,15,58
2358,2359,Female,80,1986-03-25,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,7,31
2359,2360,Female,0,1974-11-03,VP Accounting,Financial Services,High Net Worth,N,Yes,5,43
2360,2361,Female,55,1954-11-28,Help Desk Operator,,High Net Worth,N,Yes,20,63
2361,2362,Male,49,1972-06-05,Developer II,Financial Services,Affluent Customer,N,Yes,19,45
2362,2363,Male,92,1983-12-30,Nurse,Entertainment,Mass Customer,N,Yes,16,34
2363,2364,Male,19,1995-09-22,Speech Pathologist,,Mass Customer,N,Yes,13,22
2364,2365,Female,2,1998-10-18,Structural Analysis Engineer,Argiculture,Mass Customer,N,Yes,3,19
2365,2366,Female,51,1975-06-15,Web Designer I,Health,Mass Customer,N,Yes,15,42
2366,2367,Male,40,1957-05-22,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,16,60
2367,2368,Female,98,1993-01-22,Chemical Engineer,Manufacturing,Mass Customer,N,No,10,24
2368,2369,Female,80,1996-10-28,Financial Analyst,Financial Services,Mass Customer,N,Yes,1,21
2369,2370,Female,35,1996-03-19,Analyst Programmer,Property,High Net Worth,N,No,7,21
2370,2371,Female,22,1966-11-18,Staff Scientist,Manufacturing,High Net Worth,N,Yes,8,51
2371,2372,Male,14,1977-09-10,Clinical Specialist,Health,Affluent Customer,N,No,10,40
2372,2373,Female,51,1982-05-22,Structural Engineer,Manufacturing,High Net Worth,N,Yes,16,35
2373,2374,Male,6,1993-06-15,Design Engineer,Financial Services,Mass Customer,N,No,9,24
2374,2375,Female,21,1987-03-17,Sales Representative,Retail,Affluent Customer,N,No,8,30
2375,2376,Female,84,1958-10-23,Community Outreach Specialist,,High Net Worth,N,Yes,12,59
2376,2377,Female,29,1998-10-02,Analog Circuit Design manager,IT,High Net Worth,N,No,2,19
2377,2378,Female,41,1994-04-25,Research Assistant II,Manufacturing,Affluent Customer,N,No,1,23
2378,2379,Female,85,1981-05-05,Occupational Therapist,Health,Affluent Customer,N,Yes,15,36
2379,2380,Female,44,1956-04-09,Technical Writer,Retail,Mass Customer,N,Yes,15,61
2380,2381,Female,91,1973-02-12,Programmer I,Argiculture,Affluent Customer,N,Yes,5,44
2381,2382,Male,79,1971-07-05,Accounting Assistant III,Retail,Mass Customer,N,Yes,4,46
2382,2383,Female,34,1978-09-15,Compensation Analyst,Financial Services,Mass Customer,N,No,15,39
2383,2384,Male,96,1961-07-16,Operator,Health,High Net Worth,N,Yes,6,56
2384,2385,Male,70,1958-12-17,Dental Hygienist,Health,Mass Customer,N,No,8,59
2385,2386,Female,93,1997-07-06,Compensation Analyst,Financial Services,Mass Customer,N,No,2,20
2386,2387,Male,33,1977-08-30,Nurse,,High Net Worth,N,Yes,9,40
2387,2388,Male,84,1997-05-28,Cost Accountant,Financial Services,Mass Customer,N,No,1,20
2388,2389,Male,18,1973-12-28,Desktop Support Technician,Retail,High Net Worth,N,No,7,44
2389,2390,Female,48,1964-05-06,Legal Assistant,Property,Mass Customer,N,No,12,53
2390,2391,Female,72,1961-04-22,Nurse Practicioner,Health,Mass Customer,N,No,14,56
2391,2392,Female,48,2001-01-11,Marketing Assistant,Manufacturing,Affluent Customer,N,No,2,16
2392,2393,Female,68,1981-06-21,Registered Nurse,Health,High Net Worth,N,Yes,11,36
2393,2394,Female,31,1995-11-12,GIS Technical Architect,,Mass Customer,N,Yes,7,22
2394,2395,Male,23,1966-02-26,Executive Secretary,,High Net Worth,N,No,16,51
2395,2396,Female,40,1973-08-02,Recruiter,Retail,Affluent Customer,N,Yes,7,44
2396,2397,Male,33,1985-06-10,Analyst Programmer,Retail,Affluent Customer,N,Yes,4,32
2397,2398,Female,6,2000-10-11,Administrative Assistant IV,Financial Services,High Net Worth,N,Yes,1,17
2398,2399,Female,20,1980-06-11,Software Consultant,Manufacturing,High Net Worth,N,Yes,14,37
2399,2400,Male,73,1978-02-28,Office Assistant III,Property,Mass Customer,N,Yes,22,39
2400,2401,Male,7,1977-07-31,Staff Scientist,,Mass Customer,N,Yes,15,40
2401,2402,Female,99,1957-06-07,Cost Accountant,Financial Services,Mass Customer,N,Yes,8,60
2402,2403,Female,41,1977-10-25,Technical Writer,Financial Services,Affluent Customer,N,No,12,40
2403,2404,Male,13,1960-03-14,Graphic Designer,Retail,Mass Customer,N,No,6,57
2404,2405,Female,16,1957-07-28,Structural Analysis Engineer,,Mass Customer,N,No,18,60
2405,2406,Male,34,1973-06-11,Executive Secretary,,Affluent Customer,N,Yes,9,44
2406,2407,Female,24,1959-03-30,,Financial Services,High Net Worth,N,Yes,6,58
2407,2408,Female,38,1955-10-10,VP Marketing,Health,Mass Customer,N,No,16,62
2408,2409,Female,23,1989-07-13,,Health,Mass Customer,N,No,12,28
2409,2410,Female,75,1974-08-24,Geological Engineer,Manufacturing,Mass Customer,N,Yes,21,43
2410,2411,Male,0,1964-05-27,Technical Writer,Financial Services,High Net Worth,N,No,13,53
2411,2412,Female,77,1981-05-26,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8,36
2412,2413,Male,27,1977-08-11,Environmental Specialist,Manufacturing,High Net Worth,N,Yes,17,40
2414,2415,Male,56,1978-11-05,Web Designer II,Manufacturing,Mass Customer,N,No,3,39
2415,2416,Male,19,1959-12-29,Office Assistant I,Health,Affluent Customer,N,No,16,58
2416,2417,Female,27,1974-06-24,Nurse,,Affluent Customer,N,No,22,43
2417,2418,Female,82,1970-04-05,Software Engineer III,Property,Mass Customer,N,Yes,13,47
2418,2419,Male,96,1978-07-04,Physical Therapy Assistant,Property,High Net Worth,N,No,9,39
2419,2420,Female,10,1976-08-26,Staff Scientist,Financial Services,High Net Worth,N,No,16,41
2420,2421,Female,54,1954-08-16,Research Nurse,Health,Affluent Customer,N,Yes,13,63
2421,2422,Female,96,1978-11-30,Librarian,Entertainment,High Net Worth,N,No,13,39
2422,2423,Male,49,1981-02-20,Professor,IT,Mass Customer,N,Yes,20,36
2423,2424,Male,17,1982-01-06,,,Affluent Customer,N,Yes,15,35
2424,2425,Male,32,1976-03-19,Help Desk Technician,,Mass Customer,N,Yes,11,41
2426,2427,Female,20,1998-10-15,Senior Developer,,High Net Worth,N,Yes,2,19
2427,2428,Male,74,1968-07-26,Help Desk Operator,,Mass Customer,N,Yes,9,49
2428,2429,Female,54,1980-11-11,Assistant Professor,Manufacturing,Mass Customer,N,Yes,3,37
2429,2430,Male,38,1968-09-06,Quality Engineer,,Mass Customer,N,No,5,49
2430,2431,Male,15,1999-12-24,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,2,18
2431,2432,Female,67,1981-02-21,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,5,36
2432,2433,Male,38,1976-07-19,Nurse Practicioner,,High Net Worth,N,Yes,8,41
2433,2434,Male,40,1956-11-17,Environmental Specialist,,Affluent Customer,N,No,18,61
2434,2435,Female,69,1961-08-12,Account Coordinator,Manufacturing,Mass Customer,N,No,14,56
2435,2436,Male,37,1986-03-21,Help Desk Technician,IT,Mass Customer,N,No,4,31
2436,2437,Female,90,1977-05-01,Marketing Manager,Financial Services,Mass Customer,N,Yes,18,40
2437,2438,Female,76,1983-01-29,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,4,34
2438,2439,Female,44,1967-10-02,,Manufacturing,Affluent Customer,N,No,15,50
2439,2440,Female,17,1959-09-21,Engineer II,Manufacturing,Affluent Customer,N,No,8,58
2440,2441,Female,52,1959-03-29,,Property,High Net Worth,N,Yes,5,58
2441,2442,Male,8,1957-10-13,Social Worker,Health,Affluent Customer,N,Yes,17,60
2442,2443,Male,30,1990-02-13,Computer Systems Analyst I,Property,High Net Worth,N,No,20,27
2443,2444,Male,22,1977-05-13,Associate Professor,Manufacturing,High Net Worth,N,No,11,40
2444,2445,Male,46,1976-03-11,Quality Control Specialist,Retail,Affluent Customer,N,No,18,41
2445,2446,Male,33,1956-09-07,,Retail,Affluent Customer,N,No,17,61
2446,2447,Male,55,1997-01-06,Tax Accountant,,Affluent Customer,N,Yes,2,20
2447,2448,Female,5,1992-12-18,Structural Analysis Engineer,Property,High Net Worth,N,No,10,25
2448,2449,Male,54,1982-06-01,Tax Accountant,,Affluent Customer,N,No,8,35
2449,2450,Male,64,1974-06-21,Structural Engineer,Retail,Affluent Customer,N,Yes,7,43
2450,2451,Male,33,1973-03-09,Editor,Argiculture,Affluent Customer,N,Yes,18,44
2451,2452,Female,93,1975-07-24,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,17,42
2452,2453,Female,22,1992-08-05,Safety Technician II,Telecommunications,High Net Worth,N,No,9,25
2453,2454,Female,81,1960-02-13,Senior Sales Associate,Property,Mass Customer,N,Yes,12,57
2454,2455,Female,64,1977-10-09,,Manufacturing,Mass Customer,N,No,21,40
2455,2456,Male,9,1991-05-29,Sales Associate,,Mass Customer,N,No,10,26
2456,2457,Male,70,1975-04-12,Developer IV,IT,High Net Worth,N,Yes,15,42
2457,2458,Female,73,1964-04-20,Media Manager II,Manufacturing,High Net Worth,N,Yes,5,53
2458,2459,Female,67,1986-01-10,Quality Engineer,Manufacturing,High Net Worth,N,No,18,31
2459,2460,Male,88,1976-05-17,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,12,41
2460,2461,Male,89,1976-06-12,Speech Pathologist,,Affluent Customer,N,No,17,41
2461,2462,Male,17,1980-07-05,Assistant Media Planner,Entertainment,Affluent Customer,N,No,21,37
2462,2463,Female,54,1978-01-30,Pharmacist,Health,Mass Customer,N,No,12,39
2463,2464,Male,78,1983-04-06,Speech Pathologist,Retail,Mass Customer,N,No,6,34
